¥éËRow_Number,UserID_anon,EventID_anon,SessionID_anon,Module,ProblemID,AttemptAtProblem,Result,Skill_0001,Skill_0002,Skill_0003,Skill_0004,Skill_0005,Skill_0006,Skill_0007,Skill_0008
683,1000009,2007530,3000012,Arithmetic Part I,PSC_strategies_incomeq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
684,1000009,2013897,3000012,Arithmetic Part I,PSC_evaluate_incomeq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
685,1000009,2000533,3000031,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,1,CORRECT,problem_solve_problem, , , , , , , 
686,1000009,2005162,3000031,Arithmetic Part II,PSC_strategies_rusty2q1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
687,1000009,2008625,3000031,Arithmetic Part II,PSC_evaluate_rusty2q1_A,1,INCORRECT,problem_solve_evaluate, , , , , , , 
688,1000009,2015570,3000031,Measuring Systems,measurement_length_lbdq1_i1,1,INCORRECT,measurements_tools_distance, , , , , , , 
689,1000009,2002902,3000031,Measuring Systems,measurement_length_lbdq2_i1,1,CORRECT,measurements_identify_un_distance, , , , , , , 
690,1000009,2001260,3000031,Measuring Systems,measurement_weight_lbdq1_i1,1,CORRECT,measurements_tools_weight, , , , , , , 
691,1000009,2017682,3000031,Measuring Systems,measurement_weight_lbdq2_i1,1,CORRECT,measurements_identify_un_weight, , , , , , , 
692,1000009,2014517,3000031,Measuring Systems,measurement_temp_lbdq1_i1,1,CORRECT,measurements_tools_temperature, , , , , , , 
693,1000009,2009362,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_clock,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
694,1000009,2009578,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_hrs,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
695,1000009,2009440,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
696,1000009,2013583,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
697,1000009,2018672,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
698,1000009,2019651,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
699,1000009,2015252,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,1,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
700,1000009,2018645,3000031,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
701,1000009,2013467,3000031,Measuring Systems,measurement_area_lbd2q1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
702,1000009,2002148,3000031,Measuring Systems,measurement_perimeter_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
703,1000009,2006919,3000031,Measuring Systems,measurement_perimeter_lbdq2_i1,1,INCORRECT,measurements_area_perimeter, , , , , , , 
704,1000009,2001542,3000031,Measuring Systems,measurement_perimeter_lbdq2_i1,2,CORRECT,measurements_area_perimeter, , , , , , , 
705,1000009,2003800,3000031,Measuring Systems,measurement_perimeter_lbdq2_i1,3,INCORRECT,measurements_area_perimeter, , , , , , , 
706,1000009,2019804,3000031,Measuring Systems,measurement_perimeter_lbdq2_i1,4,CORRECT,measurements_area_perimeter, , , , , , , 
707,1000009,2006904,3000031,Measuring Systems,measurement_area_digtq1_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
708,1000009,2010144,3000031,Measuring Systems,measurement_area_digtq3_i1,1,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
709,1000009,2012850,3000031,Measuring Systems,measurement_volume_digtq1_i1,1,CORRECT,measurements_volume_units, , , , , , , 
710,1000009,2020054,3000031,Measuring Systems,measurement_volume_digtq2_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
711,1000009,2003528,3000031,Measuring Systems,measurement_volume_digtq3_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
712,1000009,2012977,3000031,Measuring Systems,EXP_measurements_areaq1_i1,1,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
713,1000009,2009151,3000031,Measuring Systems,EXP_measurements_areaq1_i1,2,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
714,1000009,2013612,3000031,Measuring Systems,EXP_measurements_areaq1_i1,3,INCORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
715,1000009,2006985,3000031,Measuring Systems,EXP_measurements_areaq1_i1,4,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
716,1000009,2007973,3000031,Measuring Systems,EXP_measurements_areaq2_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
717,1000009,2008206,3000031,Measuring Systems,EXP_measurements_areaq3_i1,1,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
718,1000009,2005183,3000031,Measuring Systems,EXP_measurements_areaq4_i1,1,INCORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
719,1000009,2013914,3000031,Measuring Systems,EXP_measurements_volumeq1_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
720,1000009,2007070,3000031,Measuring Systems,EXP_measurements_volumeq2_i1,2,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
721,1000009,2012233,3000031,Measuring Systems,EXP_measurements_volumeq3_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
722,1000009,2003684,3000035,Measuring Systems,measurement_conv_english_lbdq1_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
723,1000009,2012027,3000035,Measuring Systems,measurement_conv_english_lbdq1_i1,2,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
724,1000009,2005719,3000035,Measuring Systems,measurement_conv_english_lbdq3_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
725,1000009,2004303,3000035,Measuring Systems,measurement_conv_english_lbdq3_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
726,1000009,2002722,3000035,Measuring Systems,measurement_conv_english_lbdq5_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
727,1000009,2016189,3000035,Measuring Systems,measurement_conv_english_lbdq5_i1,2,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
728,1000009,2002839,3000035,Measuring Systems,measurement_english_conv_digtq1_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
729,1000009,2019944,3000035,Measuring Systems,dynadrop_assessment_metricq1_liter,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
730,1000009,2016333,3000035,Measuring Systems,dynadrop_assessment_metricq1_m3,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
731,1000009,2007874,3000035,Measuring Systems,PSC_state_problem_bobq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
732,1000009,2016894,3000035,Algebraic Laws,measure_alg_exponent_lbdq1_i1,1,INCORRECT,measurements_algebra_sphere_exp, , , , , , , 
733,1000009,2007478,3000035,Algebraic Laws,measure_alg_exponent_lbdq1_i1,2,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
734,1000009,2012076,3000035,Algebraic Laws,measure_alg_exponent_lbdq2_i1,1,INCORRECT,measurements_algebra_sphere_exp, , , , , , , 
735,1000009,2019800,3000035,Algebraic Laws,measure_alg_exponent_lbdq2_i1,2,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
736,1000009,2019473,3000035,Algebraic Laws,measure_alg_exponent_lbdq3_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
737,1000009,2008407,3000035,Algebraic Laws,measure_alg_exponent_lbdq4_i1,2,INCORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
738,1000009,2007636,3000035,Algebraic Laws,measure_alg_exponent_lbdq4_i1,3,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
739,1000009,2016081,3000035,Algebraic Laws,measure_alg_exponent_lbdq5_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
740,1000009,2000059,3000065,Algebraic Laws,measure_alg_order_lbdq1_i1,1,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
741,1000009,2013527,3000065,Algebraic Laws,measure_alg_order_lbdq1_i1,3,CORRECT,measurements_algebra_sphere_order, , , , , , , 
742,1000009,2018640,3000065,Algebraic Laws,measure_alg_order_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
743,1000009,2014562,3000065,Algebraic Laws,measure_alg_sphere_lbdq1_i1,1,INCORRECT,measurements_area_substitute, , , , , , , 
744,1000009,2012225,3000065,Algebraic Laws,measure_alg_sphere_lbdq1_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
745,1000009,2013142,3000065,Algebraic Laws,measure_alg_sphere_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
746,1000009,2017745,3000065,Algebraic Laws,measurements_algebra_sphere_expq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
747,1000009,2005229,3000065,Algebraic Laws,measurements_algebra_sphere_expq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
748,1000009,2006527,3000065,Algebraic Laws,measure_alg_order_cylinder_vol_lbq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
749,1000009,2018805,3000065,Algebraic Laws,measure_alg_cylinder_ord_lbdq2_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
750,1000009,2015930,3000065,Algebraic Laws,measure_alg_cylinder_ord_lbdq3_i1,1,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
751,1000009,2013009,3000065,Algebraic Laws,measure_alg_cylinder_ord_lbdq3_i1,2,CORRECT,measurements_algebra_sphere_order, , , , , , , 
752,1000009,2008877,3000065,Algebraic Laws,order_cylinder_digtq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
753,1000009,2009587,3000065,Algebraic Laws,EXP_algebra_measurements_exponentq1_i1,1,INCORRECT,measurements_algebra_sphere_exp, , , , , , , 
754,1000009,2003023,3000065,Algebraic Laws,EXP_algebra_measurements_exponentq1_i1,2,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
755,1000009,2013131,3000065,Algebraic Laws,EXP_algebra_measurements_exponentq2_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
756,1000009,2011179,3000065,Algebraic Laws,EXP_measurements_algebra_sphere_Lq5_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
757,1000009,2003531,3000065,Algebraic Laws,EXP_measurements_algebra_sphere_Lq1_i1,4,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
758,1000009,2011854,3000065,Algebraic Laws,EXP_measurements_algebra_sphere_Lq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
759,1000009,2014821,3000065,Algebraic Laws,EXP_measurements_algebra_sphere_Lq3_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
760,1000009,2018313,3000065,Algebraic Laws,EXP_measurements_algebra_sphere_Lq4_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
761,1000009,2005822,3000065,Algebraic Laws,polynomials_lbdq1_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
762,1000009,2007852,3000065,Algebraic Laws,polynomials_lbdq2_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
763,1000009,2016872,3000065,Algebraic Laws,polynomials_lbdq3_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
764,1000009,2014189,3000081,Algebraic Laws,measure_alg_order_cylinder_lbdq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
765,1000009,2004706,3000081,Algebraic Laws,measure_alg_order_cylinder_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
766,1000009,2007295,3000081,Algebraic Laws,measure_alg_order_cylinder_lbdq3_i1,1,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
767,1000009,2005850,3000081,Algebraic Laws,measure_alg_order_cylinder_lbdq3_i1,2,CORRECT,measurements_algebra_sphere_order, , , , , , , 
768,1000009,2006499,3000081,Quantifying Data,PSC_state_problem_karenq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
769,1000009,2015425,3000081,Quantifying Data,PSC_strategies_karenq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
770,1000009,2015959,3000081,Quantifying Data,PSC_plan_karenq1_A,1,CORRECT,problem_solve_make_plan, , , , , , , 
771,1000009,2001324,3000081,Quantifying Data,PSC_execute_plan_karenq1_A,1,CORRECT,problem_solve_carry_out_plan, , , , , , , 
772,1000009,2006929,3000081,Quantifying Data,PSC_evaluate_karenq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
773,1000009,2006257,3000081,Beginning Algebra,alg_area_lbd2q1_i1,1,CORRECT,algebra_rearrange_opposite,algebra_rearrange_rules, , , , , , 
774,1000009,2011489,3000081,Arithmetic Part I,EXP_terminology_digitsq1_i1,1,CORRECT,terminology_digits_decimals, , , , , , , 
775,1000009,2017945,3000081,Arithmetic Part I,EXP_terminology_digitsq2_i1,1,INCORRECT,terminology_express_write, , , , , , , 
776,1000009,2011511,3000081,Arithmetic Part I,EXP_terminology_digitsq3_i1,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
777,1000009,2019714,3000114,Measuring Systems,measurement_english_conv_digtq2_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
778,1000009,2000407,3000114,Measuring Systems,measurement_english_conv_digtq3_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_conv_units, , , , , , 
779,1000009,2015646,3000122,Measuring Systems,dynadrop_assessment_metricq1_liter,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
780,1000009,2009469,3000122,Measuring Systems,dynadrop_assessment_metricq1_liter,2,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
781,1000009,2000915,3000122,Measuring Systems,dynadrop_assessment_metricq1_volume2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
782,1000009,2015094,3000122,Measuring Systems,dynadrop_assessment_metricq1_ths1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
783,1000009,2016221,3000122,Measuring Systems,dynadrop_assessment_metricq1_liter,3,CORRECT,measurements_metric_conv_measurements, , , , , , , 
784,1000009,2011739,3000122,Measuring Systems,dynadrop_assessment_metricq1_distance1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
785,1000009,2012289,3000122,Measuring Systems,dynadrop_assessment_metricq1_meter1,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
786,1000009,2016887,3000122,Measuring Systems,dynadrop_assessment_metricq1_thsnd,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
787,1000009,2006209,3000122,Measuring Systems,dynadrop_assessment_metricq1_meter1,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
788,1000009,2014928,3000122,Measuring Systems,dynadrop_assessment_metricq1_meter2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
789,1000009,2008375,3000122,Measuring Systems,dynadrop_assessment_metricq1_volume1,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
790,1000009,2003715,3000122,Measuring Systems,dynadrop_assessment_metricq1_volume1,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
791,1000009,2017950,3000122,Measuring Systems,dynadrop_assessment_metricq1_tenth1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
792,1000009,2012073,3000122,Measuring Systems,dynadrop_assessment_metricq1_m3,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
793,1000009,2000852,3000122,Measuring Systems,dynadrop_assessment_metricq1_weight2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
794,1000009,2007995,3000122,Measuring Systems,dynadrop_assessment_metricq1_ths2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
795,1000009,2007628,3000122,Measuring Systems,dynadrop_assessment_metricq1_gram2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
796,1000009,2013069,3000122,Measuring Systems,dynadrop_assessment_metricq1_distance2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
797,1000009,2019132,3000122,Measuring Systems,dynadrop_assessment_metricq1_hths1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
798,1000009,2015700,3000122,Measuring Systems,dynadrop_assessment_metricq1_meter2,2,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
799,1000009,2001196,3000122,Measuring Systems,dynadrop_assessment_metricq1_meter2,3,CORRECT,measurements_metric_conv_measurements, , , , , , , 
800,1000009,2013422,3000122,Measuring Systems,dynadrop_assessment_metricq1_gram2,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
801,1000009,2013720,3000122,Measuring Systems,dynadrop_assessment_metricq1_time,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
802,1000009,2002368,3000122,Measuring Systems,dynadrop_assessment_metricq1_hths2,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
803,1000009,2008525,3000122,Measuring Systems,dynadrop_assessment_metricq1_second,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
804,1000009,2009914,3000122,Measuring Systems,dynadrop_assessment_metricq1_second,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
805,1000009,2007928,3000122,Measuring Systems,dynadrop_assessment_metricq1_tenth2,1,INCORRECT,measurements_metric_conv_measurements, , , , , , , 
806,1000009,2005148,3000122,Measuring Systems,dynadrop_assessment_metricq1_thsnd,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
807,1000009,2018039,3000122,Measuring Systems,dynadrop_assessment_metricq1_weight1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
808,1000009,2014004,3000122,Measuring Systems,dynadrop_assessment_metricq1_tenth2,2,CORRECT,measurements_metric_conv_measurements, , , , , , , 
809,1000009,2019464,3000122,Measuring Systems,dynadrop_assessment_metricq1_gram1,1,CORRECT,measurements_metric_conv_measurements, , , , , , , 
